id,category,genre
216260,"2,1,9,24,22,28,23,25,43,44","23,28,18"
262210,"2,22,29,13,18,23,15","1,25,4,23"
586170,"2,22,28,29,25","1,23"
359840,"2,1,49,36,37,9,38,39,24,22,28,29,23,43,44","1,23"
539750,"2,22,29,25","4,23,2"
499620,"2,22,28","1,25,4,28"
305980,"2,1,24,22,29,18,23,25,44",1
389170,"2,22,28,29,13,23","25,4,23"
386700,"2,22,29","23,28,2"
535690,"1,49,36,22,28,29,35,43","1,23,3"
263700,"2,1,9,27,22,28,18,25","1,25,4,23"
303840,"2,22,29","1,4,23"
553340,"2,22,28,29,13,23","4,23"
463670,"2,22,29,18,23","1,25,4,3"
681500,"2,22,23",37
339210,"2,22,29","28,2"
303680,"2,22,29,23,25","1,25,3"
335900,"2,22,29,23","25,23,3,2"
587000,"2,22,29","1,23,2"
603260,"2,22,29,23,25","1,4,23,28,18"
304580,"2,1,9,22,29,18,23","4,28"
311010,"2,22,29,18","1,25,23"
671800,"2,22","73,74,25,4,23,2"
332490,"2,1,24,27,22,25,44","28,2"
857940,"1,49,36,22,29","1,4,23"
383460,"2,22,29","25,23"
259870,"2,22,28,29,25","1,2"
577740,"2,22,29,18,23","25,4,23"
732370,"2,1,49,37,9,39,24,22,28,23,44","1,25,4,23,3"
290970,"2,22,29,25","23,28,2"
280930,"2,1,22,29,23,15,25","1,4,23,2"
409660,"2,22,28,29","1,25,23"
370070,"2,22,30,17","25,23,2"
363460,"2,22,29,31,18","1,23,9"
399130,"2,22,28,29,13","1,4,23"
528430,"2,22,28,29,23,15,43","1,23"
205690,2,"25,23"
400660,"2,22,25","1,25,3,2"
617480,"2,22,29,13,23,15","23,3,2"
462680,2,"4,23,28,2"
294830,"2,22,29","28,2"
429600,"2,22,29,23","25,4"
248410,"2,1,9,27,22","1,23,3"
339130,"2,22,29","25,23"
573210,"2,22,28,29","1,25,4,23,3"
402750,"2,22,28,29,23","23,28"
335840,"2,22,28,29","1,4,23"
493780,"2,22,29,30,17","1,23,28"
376520,"2,22,29","25,23"
633060,"2,22,29,23","25,23,28"
369290,"2,22,29",25
265970,"2,1,9,24,22,29,44","3,2"
360390,"2,22,29","23,2"
318970,"2,22,29,23","25,23,3"
874650,"2,22,23","4,37,23"
229890,"2,1,24,22,28,29,30,23,25,17,44","1,4,23,9"
262240,"2,18,23","1,23"
337850,"2,22,23,15","25,23,3,2"
405440,"2,22,28,29","1,23,3"
458480,"2,22,29,23","25,4"
598070,"2,22","1,25,4,23,28"
485080,"2,22,29,23,17,41,42","4,23,28,2"
200130,2,"4,23,2"
340470,"2,22,29,18","25,4,23"
252230,"2,22,25","1,25"
604490,"2,22","25,4,23,70"
580170,"2,22,29,18,23,41,42","25,23,28"
280560,"2,22,18,25","1,23"
495570,"2,1,49,37,9,39,24,22,28,29,15,25,17,43,44","1,25,4,23,9,28,18,2"
310810,"2,1,9,24,22,28,29,23,25,43,44","1,25"
429610,"2,22,29,23","25,4"
283180,"2,22,29,23","25,23"
431200,"2,22,28,29,25","1,23"
633360,"2,22,28,29,23,43","1,25,23"
482300,"2,22,28,29,23,44","25,23,28"
364640,"2,22,29","4,23,3,2"
433300,"2,1,36,37,9,38,39,24,22,18","1,25,3"
402260,"2,22,28","25,23"
360010,"2,22,28,29","4,23,3"
315860,"2,22,28,29","23,3"
441010,"2,1,49,36,37,24,22,18,25,44","1,23,28,18"
402530,"2,22,29,13",25
319270,"2,22,29,23,17","4,23,2"
406850,"2,1,49,36,37,27,22,28,29,23,25,44","1,23,2"
418300,"2,22,28,29,13,23,43","1,25,23"
527280,"2,22,18",3
390200,"2,22,29,23","25,4"
316930,"2,1,24,22,29,18,44","1,23"
492290,"2,22,28,29,23,41,42,43","1,23,3,2"
295750,"2,22,18,23",23
411760,"2,22,29","25,23"
524640,"2,22,28,29,23,25","1,23"
547410,"2,1,20,49,36,18","29,9,28,18"
687920,"2,22,29","71,72,4,23"
407940,"2,22,28,29,23","1,23"
781800,"2,22,28","1,23"
425670,"2,22,28,29,23,25,43",1
204840,"28,33,2,24,22,18,25","1,2"
248450,"2,22,28,13,15","1,23,3,28"
465170,"2,22,29,23","25,4"
447570,"2,22","25,37,23"
535850,"2,1,49,36,37,24,22,28,23,43,44",9
491040,"2,22,28,29,23,25,43","1,25,23"
46600,"2,1,22,18,25","1,4,23"
319780,"2,22",28
468570,"2,22,29,18","25,23"
608760,"2,22,29,23","4,23,28"
722020,"2,22,23","4,23"
431840,"2,22,29,18,23","25,23,3"
368080,"2,22,28,29,15","1,25,23,3"
546930,"2,1,49,36,9,38,27,22,28,29","1,23"
297100,"2,22,29,18","1,25,28"
614030,"2,22,28,29,15","1,23"
327880,"2,22,28,29,23,15,43","1,23"
335620,"2,22,29,30,25","3,2"
324070,"2,22,28,29,23,15,25,43","1,23,9"
533330,"2,22,28,29,23","1,25,4,23"
337480,"2,1,9,24,22,28,29,23,43,44","1,25"
554510,"2,1,49,36,24,22,28,17,44","28,18"
446990,"2,22,29","25,4,23,3"
369890,"2,9,22,28,29,23,25,44","1,25,23,3"
272330,"2,22,28,29,30,23,25,17","1,23"
262770,"2,22,28,29,23,25","1,25,23"
397570,"2,1,24,22,28,29,25,44","1,23"
462730,"2,22,29,23,17,41,42","4,23,28,2"
342020,"2,22,28,29,23,15","1,25,23"
464450,"2,1,49,37,9,24,22,28,29,23,25,44",1
844380,"2,22,25","1,25,28"
271730,"2,22,29","1,25,23,2"
396650,"2,23","1,25,23,3,28,18"
549860,"2,22,29,23","25,4,23,28"
546070,"2,22,29","4,23,28"
423880,"2,22,23","4,37,23"
609490,"2,22,28,29,23,43","25,23"
278530,"2,22,28,29,23","25,23,3"
351720,"2,22,29,23,25","4,23,28,2"
580040,"2,1,49,36,47,9,38,48,22,29,23","1,4,23,28,2"
209630,"2,22,28,23,43","1,25,23"
547310,"2,22,29,23","4,23"
385490,"2,1,27,22,29,18,23,15,25","23,9,28,18"
429780,"2,1,49,36,37,27,22,29,23,15,44","23,18"
366260,"2,1,9,39,22,28,23,25,41,42,43,44",1
799070,"2,22,29","4,23"
335100,"2,1,27,22,29,17","23,2"
448010,"2,22,28,23","4,23"
365190,"2,1,49,36,22,29","23,2"
541230,"2,22,29,23,15,25","1,23,2"
418110,"2,1,27,22","4,37,23,2,70"
437420,"2,22,29,23","25,4"
389870,"22,29,18,23","25,3,2"
432990,"2,22,28,29","1,23"
643980,"2,1,49,36,27,22,29,35","37,23,3,2"
465760,"2,22,28,29,23","1,25,23"
57700,"2,22,28,23,25","1,4,23"
384680,"2,22,29","25,23"
305780,"2,22,28,29,23","25,23"
481870,"2,1,49,36,9,39,24,22,28,29,44","4,23,2"
574070,"1,20,49,36,9,38,27,22,29,35","37,29,2,70"
514310,"2,22,29,18,23,25",4
233210,"2,1,22,28,23,43","1,28"
438920,"2,22,29",2
642560,"2,22","4,23,2"
465780,"2,1,49,36,37,9,38,39,22,28,17,43,44","1,25,4,23,9,28,18"
449300,"2,22,29,23","23,3,28,2"
585830,"2,22,29,18,23","4,23,2"
380750,"2,22,29,18,23,15","1,25,3"
517910,"2,22",25
644390,"2,1,49,36,37,24,27,22,35,15",2
584800,"2,1,49,37,24,22,29,25,41,42,44",2
342260,"2,22,29,18,23","25,23"
487350,"2,22,28,29,23","1,4,23"
514620,"2,22,28,29,30,23,25,17","1,23"
612610,"1,49,36,9,38,27,22,18","1,37,23,70"
358960,"2,1,24,22,29,18,23,15,25,44","1,23"
288930,"2,22,29,13,23","25,23"
482450,"2,1,49,36,24,22,29,18,23,25,44",1
561600,"2,1,49,36,22,28,29,23,25","9,28,18"
363420,"2,22,28,29,23,43","1,23"
511120,"2,22,29,18,23,15","1,25,23,3"
263680,"2,22,28,29,23,25","1,25"
22500,"2,1,49,36,47,37,27,22,44","23,2"
310490,"2,22,28,29,23,25","28,2"
555450,"2,22,28,29,23","1,3"
420770,"2,22,29,18,23,25","1,25,4,23"
758370,"2,1,49,36,27,22,29,32","23,2"
263720,"2,1,49,36,37,9,38,39,24,22,28,25,43,44","1,4,23"
218660,"2,18,23","1,25,23"
450110,"2,22,28,29,31,23","1,25,23"
355970,"2,22,28,29,13","25,23"
290000,"2,22,28,29,25","1,4,23"
251810,"2,22,30,35,18,17","51,53,54,56,57"
331480,"2,22,28,29,13,23,43","25,4,23"
700170,"2,22",37
331340,"2,22,29","25,23"
400450,"2,1,9,39,24,22,28,29,23,25,41,42,43,44","1,23,3"
319740,"2,22,28,29,23,43","23,2"
499540,"2,22","25,23"
433320,"2,1,37,9,38,39,24,22,18","1,25,3"
489580,"2,22,28,29,25","1,23"
554310,"2,22,29,23","73,74,25,4,23"
419500,"2,22,29","1,23"
252710,"2,22,29,23",25
216290,"2,22,28",23
579020,"2,1,49,36,22,28,23,25","28,2"
552900,"2,22,29,30,23,17",23
293660,"2,22,29,23,15","25,23"
486720,"2,22,29","23,3,2"
690510,"1,49,36,27,35,18","37,23,2"
254480,"2,1,24,22,18,23,44","1,25"
461850,"2,23","4,23,2"
801900,"2,22","4,23,28"
545690,"2,22,29","4,23,28"
236930,"2,22,29,13,23,14,41,42","25,23"
416370,"2,22,29,15","25,4"
785130,"2,22,30,18,25,17","73,74,1,37,23"
377140,"1,49,36,9,38,27,29","1,25,23,29,28,70"
521920,"2,1,49,37,9,39,24,22,28,29,13,23,25,17,44","1,4,23"
295730,"2,22,29","1,23"
508980,"2,1,49,36,22,29,30,18,17","1,9"
533660,"2,22,28,29","1,25,4,23"
444880,"1,49,37,9,24,22,28,44","1,4,23,9,18"
513980,"2,1,9,38,39,24,22,29,18,23,44","4,23"
559610,"2,22,29,18","71,4,23"
444620,"1,49,36,22,29,15","1,37,70"
336080,"2,22,29",2
316890,"2,22,28,29,13,23,43","25,23"
589320,"1,49,36,37,22,29,23,44","1,23"
452570,"2,1,49,37,22,28,29,13,23,25,44","1,25,23,3"
340580,"2,1,49,37,24,22,28,29,25,44","1,23"
308270,"2,1,49,36,29","28,2"
274480,"2,1,9,27,22,29","1,23,3"
307130,"2,1,9,22,29,18,17","1,25,23"
280600,"2,22,29,18","1,23,3"
355240,"2,1,22,28,29,23","1,23"
703920,"2,22","4,23"
32150,"2,22,23,15,25","4,23,2"
217290,"2,1,9,27,29","1,23,3"
279140,"2,1,27,29,30,18,17","23,28,2"
304460,"2,22,29","25,23"
393200,"2,22,13,30,18,15,25,17","1,4,23,28,2"
344840,"2,1,22,29,30","23,28,2"
352890,"2,22,29,23","25,23,28,2"
402120,"2,22,28,29,23","1,25,23,3"
488330,"2,22,28,29","1,23"
233310,"2,22","23,3,2"
13000,"2,1,22","4,23"
324420,"2,1,22,28,29","23,2"
666570,"2,22,29,23,41,42","23,28,2"
332710,"2,22,29,25","23,3"
279160,"2,22,28,29,23","1,25"
791330,"2,22,29,18,23","25,23,3"
359250,"2,22,29","25,4,23"
529660,"2,22,28,29,23,43","1,25,23"
509250,"2,1,49,36,9,38,22,29,40,23,15,25","1,23,9"
32410,"2,22,18,25",4
428830,"2,22,29","4,23"
340360,"2,22,28,29,23,15,25","4,23,2"
440750,"2,22,29,18","1,25,23"
335460,"2,22,29,23","25,23,3"
498500,"2,1,9,38,39,22,28,29,23,25,44","1,25,23,3"
370280,"2,22,29,18,23","25,4,23"
713650,"2,22","25,37,23"
610730,"2,1,49,37,9,39,22,29,18,44","1,25,23"
446390,"2,22,28,29,25,43",1
592730,"2,22,29,18,23","1,4,23,28,2"
402040,"2,22,28,29,23","25,23"
765650,"2,1,49,36,22,35","4,37"
735280,"2,1,49,36,9,38,22,29,17","28,2"
584890,"2,1,49,36,22,29,18,23","1,4,23"
358650,"2,22,28,29,23,15,25,43","1,23"
233110,"2,22,28,29,25,43","23,2"
518920,"2,22","1,23,28"
563150,"2,22,28,29,30,25,17","4,23"
200020,"2,1,22",1
439340,2,"23,28,2"
613830,"2,22,29,18,23,41,42",3
373990,"2,22,28,23,43","25,23"
399640,"2,22,28,29,23,25","1,23,3"
397580,"2,22,29,18,23,15,25","1,23"
290320,"2,22,28,29,23,25","1,25,23"
259470,"2,22,28,29,23",23
373360,"2,22,28,29","1,25,23"
431590,"2,22,28,23,15","1,23,9"
357120,"2,22,28,29","1,23"
454410,"2,22,29,30,18,23,17","1,25"
356070,"2,1,24,22,28,29,23,25,17,44","1,23"
504400,"2,22,29","25,4,23"
586200,"2,1,49,36,37,24,22,18,44",1
410570,"2,22,31,18,25","1,4"
387060,"2,1,9,39,24,22,28,29,23,44","1,25,23"
246940,"2,1,22,29","23,2"
542260,"2,22,29","4,23"
402310,"2,22,29,23","23,3,2"
513340,"2,22,29","25,23"
604240,"2,1,49,36,9,38,27,22,28,15,25","1,23"
597150,"2,1,49,36,9,38,27,22,28,29,30,23,15,25","1,25,23"
297290,"2,22,28,29,23","25,4,23"
653120,"1,20,49,36,9,38,35","1,37,29,70"
393230,"2,29","25,4,23"
718650,"2,1,49,36,9,38,22,30,18,23,17","23,3,28,2"
414190,"2,1,9,27,22,28,29,23","1,25,23"
471010,"2,22,28,29,23","1,25,23,3"
259700,"2,1,9,27,22,18,15","1,23"
209230,2,"25,4"
500670,"2,1,24,22,29,18,25,44","1,23"
384080,"2,22,29",28
794570,"2,1,22",18
555710,"2,22,29,18","1,25,23"
317280,"2,22,29","25,23"
389220,"2,22,28","1,4,23,28"
325520,"2,22,29,23","25,4,23"
337360,"2,22,28",1
420060,"2,22,28,29,23","25,23"
485370,"2,1,49,36,22,29,18,25","1,4,23"
349140,"2,22,29","25,23"
529590,"2,22,28,29,13","25,4,23"
851530,"2,22","1,37,23"
374410,"2,22,29,23","4,23,2"
262450,"2,22,29,23","4,23,2"
353330,"2,22,29",23
629030,"2,22,29,18","74,25,4,23"
501120,"2,22,29",23
525360,"2,22,28,23","1,23"
357670,"2,1,49,36,37,9,38,39,24,27,22,28,30,23,44","4,23,28"
384480,"2,22,28,29,23","1,25,4,23"
293480,"2,28","25,4,23,3"
273240,"2,22,29,18,23","1,23"
349460,"2,22,29","1,25,4,37,23,3,2"
404660,"2,22,28,29","1,23"
415300,"2,22,29,35,18,23",2
318310,"2,22,13,23","23,3"
740260,"2,22,29","25,4,23"
438430,"2,1,24,22,29,18,23,44","9,28,18"
464880,2,"23,2"
775490,"2,1,49,37,24,22,28,15,25,44","1,4"
304290,"2,22,13,23","23,3"
104020,"2,22","4,23"
378800,"2,22,29","28,2"
368610,"2,22,28,29,23","23,3"
347670,"2,22,29,18,23","1,23,3,18"
331220,"1,24,22,28,29,15,43,44","1,23"
345060,"2,22,29,23","1,4,23"
350530,"2,22,18",28
516410,"2,37,24,22,28,29,23","1,4,23,18"
434000,"2,22,28,29","25,4,23"
490450,"2,1,49,36,22,18,23","1,25,23"
642090,"2,22","4,23,28"
611020,"1,49,36,22,35","1,37,29"
551770,"2,22,28,23","1,25,23"
371450,"2,22,29,23,15","4,23"
247310,"2,22,28,29,15","70,23"
409850,"2,22,28,29,23","3,2"
362090,"2,22,28,29,43","23,3"
605210,"2,22,29,23","1,25,23"
584100,"2,22,29","4,23,28"
335700,"2,1,9,38,22,28,29,23","1,23,3"
283080,"2,22,28,29,23","1,25,23,3"
419090,"2,1,24,22,28,29,44","1,23"
432950,"2,22,29,18","74,1,25,23,3"
312720,"2,1,27,22,28,29,15,25,32","4,23,2"
498330,"2,22,28,23","25,23"
375750,"2,1,49,36,37,24,27,22,28,29,23,43,44","1,4,37,23,2"
344880,"2,1,27,22,29","1,25,23,3"
277630,"2,22","28,2"
555640,"2,22,29","4,23"
685340,"2,22,28,23,43","1,25,23,3,28,2"
404700,"2,1,49,37,24,22,29,30,18,23,17,44","4,23"
253350,"2,1,49,37,9,39,24,22,28,29,23,25,44","1,25"
527290,"2,22,18",3
467520,22,"28,2"
264220,"2,22,28,29,15","1,25,23"
287630,"2,22,28,29,23,43","25,3"
530950,"2,1,9,38,39,24,22,28,29,23,43,44","1,23"
443420,"2,22,28,29,23","1,23,2"
215770,"2,22,29,23","1,23,2"
552920,"2,1,20,49,36,22,29,18","23,29,9,28,18"
572660,"2,22,29","1,37,23,2"
612620,"2,22,23","25,4,37,23"
547340,"2,22,29","25,4,28"
305920,"2,22,18","25,23"
270010,"2,22,28,29,30,25,17,14","1,4,23"
567670,"2,1,49,36,9,38,22,23,25,17","1,23"
310740,"2,22,28,29,23","1,23"
371100,"2,22,29,13,18","1,25,23,3,28,2"
397690,"2,22,18,25","1,23"
687260,"2,22,29",25
300340,"2,22,28,29,31,30,23,15,25,17","1,25,23"
339910,"2,1,22,28,29,30,23,32,17","1,23,70"
248730,"2,22,28,23,15,25,43","1,23"
259720,2,"25,23,28"
335830,"2,22,29","1,23,2"
359260,"2,29","25,4,23"
573120,"2,22,29,23","25,23,3,28,2"
363520,"2,22,28,29,43","1,25,23,3"
622870,"2,22,28,29","1,23"
503770,"2,1,49,36,9,38,22,15,25","1,25,23,28"
664040,"2,1,49,36,37,24,22,18,15,44","1,4,23"
264520,"2,22,29,13,23","25,23"
331760,"2,22,29,13,23","25,23"
96900,"2,1,24,22,28,29,44","1,23,2"
308460,"2,22,23","23,2"
365020,"2,28,29","1,25,23"
362410,"2,22,28,29,23,43","25,23"
295490,"2,22,29,18","1,25,4,23"
500150,"2,22,29,35","25,4,37"
492270,"2,22,29,18","1,25,23"
416350,"2,1,27,22,29,18,23,15,25","23,9,18"
778840,"2,1,49,36,9,38,27,22,23","1,4,23,3"
291190,"2,22,29,25","23,3,2"
486500,"2,1,9,39,24,22,29,18,44","1,25,4,23"
331980,"2,22,29,18,23","25,4,23"
336200,"2,22,28,29,23,25","1,4,23,2"
542350,"2,22,29,18,23,17","1,23"
312230,"2,22,28,29,13","1,25,23"
251410,"2,22,28,29,23","1,23"
295850,"2,22,29","25,4,23,3"
427240,"2,22,31,40,25","1,25,23,2"
748490,"2,22,29,18,23,25",3
393790,"1,49,36","1,4,37,23,70"
585750,"2,22,29","1,25,23"
386160,"2,18",1
841570,"2,22,28,23","4,23,2"
638160,"2,22,29,18,23","25,3"
346970,"1,49,36,47,27,22,29,30,18,23,15,25,17","1,23,2"
209390,"1,22,23,25","18,2"
397310,"2,1,49,36,9,38,22,23","1,23,3"
450700,"2,22,29,30,23","23,28,2"
307010,"2,22,29,23","25,23,3"
458000,"2,22,29","25,23,2"
268990,"2,1,49,36,37,9,38,39,24,27,22,28,29,23,15,25,41,42,43,44","1,23"
325790,"2,22,28,29","23,3,2"
768750,"2,22,18,23,25","25,4,23,29,28"
283020,"2,1,9,24,22,29,44","23,2"
492150,"2,1,49,36,9,38,22,29,30,17","1,25,23,3"
423490,"2,1,9,22,28,30,23,25,17","1,4,23,28"
496730,"2,22,30,23,17","25,23,3,2"
426050,"2,22,23","25,23,3"
306950,"2,22,29",3
326730,"2,22,28,29,23","25,23,3"
320430,"2,1,27,22,35,32","4,2"
398170,"2,1,49,36,47,9,38,48,22,29,23","23,28"
676820,"2,22,23,14","25,4,23"
312600,"2,22,29","3,2"
722230,2,"1,25"
337270,"2,1,9,27,22,29,30,18,15,25,17","25,4,23,3"
561610,"2,1,49,36,24,22,29,18,23,44","9,28,18"
525040,"2,1,9,39,24,22,29,18,23,25,44",1
291050,"2,22,29,18,23","23,3,2"
65710,"2,23",4
60600,"2,1,9,24,22,18,44","1,23"
466740,"2,22,28","1,25,23"
443880,"2,22,28,25,43","25,23,3"
412460,"2,22,29,23","23,28,2"
529160,"2,22,29,23","23,3,2"
508300,"2,22,29,23,25","3,28,2"
681280,"2,1,49,36,22,28,29,23,15,25,43","1,9,18"
488660,"2,22,29","4,23,28,2"
350970,"2,22,28,29,23,25,43","1,25,23"
371500,"2,22,28,15","1,4,23"
349680,"2,22,29,18,23,25","1,23"
404580,"2,22","25,37,23"
332530,"2,1,24,22,28,29,23,25,44","1,23"
465280,"2,22,28,29,43",25
408000,"2,22,28,23",23
514580,"2,22,29,23,25","1,4,23"
368430,"2,22,28,29,23,43","25,23"
408280,"2,22,29",25
375580,"2,29","1,25,23,3,28,2"
617700,"2,22,29,15","4,23,28,2"
395420,"2,22,29","25,23,3"
809140,"2,22,23","23,28,2"
446540,"2,1,49,36,37,27,22,29,35,23,44",2
49810,"2,22,18",23
405010,"2,22,29,13","1,25,23"
412520,"2,22,29,25","4,23,2"
427770,"2,22,28,29","1,23"
860790,"2,22","1,25,4,23"
658570,"2,1,49,36,37,22,18,23,44","9,28,18"
483420,"2,22,29,23","25,4"
601530,"2,22,29","25,4,23"
35600,"2,22","25,4,2"
338190,"2,22,28,29,13,23,15,25,17","1,25,4,23,9"
284050,"2,22,23",25
450500,"2,1,9,38,39,24,22,29,18,44","1,23"
302850,"2,22,28,29,23,15","1,23"
614910,"2,22,29,30,23,15,25","4,23"
472060,"2,1,27,22","37,23,2"
286380,"2,22,23","4,23,2"
615400,"2,22,35,23","1,4,37,28,2"
286240,"2,22,28,29,23","23,9,3,18"
251110,"2,22,28,29,13,23,17","25,23"
391340,"2,22,29,13","25,4,23"
405970,"2,22,28,29,23","1,25,23"
464740,"2,22,29,23","4,23"
344410,"2,22,28,29,23,43","1,25,23"
439920,"2,22,28,29,15,25,17","4,23,3,2"
270330,"2,22,28,29,23","1,25,23"
400380,"2,22,29","23,28,18,2"
634160,"2,22,28,29,23","4,23,3,28"
333210,"2,22,29","1,4,23,2"
284180,"2,22,29,18","1,25,23"
810670,"2,22,29,23","25,4,23,3,2"
404050,"2,1,49,36,37,9,38,39,24,22,28,43,44",1
263920,"2,1,9,24,27,22,28,29,30,23,15,25,17,44","1,25,23,3,70"
384750,2,28
825630,"2,22,29,18,23,41,42",25
619290,"2,22,29,30","23,28,18,2"
449340,"2,22,29","25,23"
331690,"2,22,28,29,23,43","1,25,23"
259830,"2,22,28,29,23,25","1,23"
333880,"2,22,28,29,23,41,42,43","25,4,23,3,2"
336060,"2,22,18,23","1,4"
414510,"2,9,27,22,29,31,23","1,23,3"
99200,"2,1,24,22,44",4
480450,"2,1,49,37,24,22,18,44","1,4,23"
256460,"2,22,28,29,23,43","23,3"
700480,"1,49,36,22,18,25","1,37,28,2"
301990,"2,22,29,23",4
49320,"2,22",4
305070,"2,22,28,25","1,25,23"
696480,"2,22,29,13","25,4,23"
528820,"2,22,29,23","25,23,3,2"
670500,"2,1,49,36,27,22,18,25","9,28,18"
531930,"2,22","23,3"
415610,"2,22,28,29",25
562500,"2,1,49,36,9,38,22,29","23,2"
253790,"2,22,23,25","23,2"
574440,"2,1,49,36,22,23,25","1,25,4,37,23,28,2"
621220,"2,22,28,29,23","25,23,3,28,2"
416790,"2,1,49,37,9,39,24,22,29,18,23,25,17,44","1,23,3"
270110,"2,22,18","1,25,23,3"
690930,"2,22,18","37,23"
506900,"2,22,28,29,23","25,23"
513230,"2,22,29","25,23"
327010,"2,22,18","1,9"
448480,2,"23,28"
445770,"2,22,29",25
590690,"2,1,49,36,27","1,23,9,18"
582890,"2,22,28,13,15,14","1,25,4,23"
669050,"2,22,29","72,23"
470210,"2,1,49,36,37,9,38,39,24,22,28,29,23,44","1,25,23"
288020,"2,22,28,29,43","1,25,23"
331720,"2,22,29,30,23,15,25,17","1,23,2"
655790,"2,1,49,36,22","1,23,28"
336240,"2,22,28,29,23,43","25,23"
569720,"2,1,49,36,9,38,22,28,30,15,25","1,37,23"
565720,"2,22,29,23,25",4
316080,"2,1,24,22,28,29,30,23,17,44","25,23,2"
329280,"2,1,9,27,22,23,15,25","23,2,70"
568470,"2,22,28,29","25,23"
264000,"2,1,9,24,27,22,29,13,18,15,44","1,25,23"
205830,"2,22,18,23,25","1,4,23"
429720,"2,22","1,25,23"
435490,"2,1,49,36,9,38,22,29,31,40,23,25","4,23,28"
432980,"2,1,49,36,37,9,38,39,24,22,28,29,23,25,43","1,4,23,2"
547360,"2,1,49,36,22,18","1,23,9"
580720,2,28
681390,"2,1,49,36,9,38,22,23,25","1,23,3"
279900,"2,22,28,29,23,43","25,23"
486540,"2,22,29,23","4,28,2"
563520,"2,22,29","4,28"
555510,"2,22,29,23","23,28,2"
326840,"2,22,28,29,23,43","1,25,23"
612720,"2,22,23","23,3,28,2,70"
251390,"2,22","1,25,23,3,2"
98900,"2,22","1,4,23,2"
382260,"2,1,49,37,9,39,24,22,28,29,25,44","1,4,37,23"
477730,"2,22,29,23,17","23,3,2"
613400,2,"25,3"
262590,"2,22,28,29,30,15,17","1,25,2"
719730,"2,1,49,36,9,38,22,29,35","4,37"
299660,"2,22,28,29,23,43","1,4,23"
347040,"2,22,29,23,15,25","1,23"
316480,"2,1,24,22,18,44","25,23"
547010,"2,22,15,25","4,37,23"
205090,"2,22,29,23,25","1,4,23"
587420,"2,22,29","1,25,4,23,9"
357720,"2,22,28,29,23,43","1,4,23"
428880,"2,22,29,30,23,17","25,23,3"
362810,"2,1,24,27,22,28,29,23,17,44","1,23"
314460,"2,1,24,22,28,29,18,44","1,23"
364230,"2,22,28,29,23,15","1,25,4,23"
354040,"2,22,28,29,25","1,4,23,9"
355860,"2,22,28,29,31,23","1,25,23"
618510,"2,22,29,23,25","1,23"
712730,"2,22,23","25,23,28"
371550,"2,22,28,29,23","1,25,23"
375120,"2,22,28,29,23,15,25,43","1,25,23"
324140,"2,1,24,22,28,23,25,44","1,4"
644640,"2,1,9,38,22,29",1
658160,"2,1,49,36,9,38,27,22,29,23,15","1,25,4,23"
396090,"2,22,29,13,25","23,28,2"
836480,"2,22,23","4,28,2"
337040,"2,22,29","23,3,2"
449730,"2,22,29,23","25,4,23,2"
305960,"2,1","1,23,3,28,70"
325730,"2,22,29,13,23","1,25,4,23,3,2"
300610,"2,1,49,36,37,24,27,22,28,29,23,43,44","4,28,18"
299440,"2,1,49,36,47,9,38,48,22,29,30,18,17","1,23,2"
348820,"2,1,22,28,29,23","9,28,18"
587460,"36,27,22,29,35","4,37,2"
304950,"2,22,29,18,23,15,25","25,4,23,3,28"
330100,"2,22,29,30,18,23,25","1,23,3,28"
586600,"2,22,29","25,23,3"
627620,"2,22,23,25","23,28,2"
342610,"2,1,9,24,22,29,18,23,25,17,44",23
326520,"2,22,28,29,23,25,43",4
740150,"2,22",23
303260,"1,9,24,22,28,29,13,23,15,44","1,25,23"
411970,"2,1,24,22,28,29,23,25,44","1,25,23"
820580,"2,22,23","25,28,2"
296510,"2,22,29,18,15","1,25,23"
420270,"2,22,29","25,23,3,2"
204440,2,"25,4"
332620,"2,22,28,29,23","1,25,4,23"
688480,"1,49,36,27,22,28,29",1
412450,"1,49,36,18","1,25,3,70"
209610,"2,22,18,23,8,15,25","4,23,28"
358830,"2,22,28,29,13,23,15,25","1,23,3"
207190,"2,1","1,25,9"
320520,"2,22,29,18","25,23"
369360,"2,22,28,29,23","1,4,23"
370590,"2,1,9,24,22,28,29,44","1,4,23"
335220,"2,29","4,23"
394130,"2,22,31","4,23"
413680,"2,22,29,18","1,25,23"
263380,"2,22,13","25,23,3"
715010,"2,22,28,29,23,25","1,4,23"
555750,"2,1,27,22,29,18,15,25","1,23"
645780,"2,22,25","4,23"
390720,"2,22,28,29,13,23,43","1,23"
612110,"2,22,29,23","25,4,23"
351480,"2,1,49,37,24,27,22,29,30,23,44","23,3,2"
508900,"2,22,29","4,23"
502150,2,4
632000,"2,22,23","4,23,2"
627460,"2,22","1,23"
331390,"2,22,29,23,25","23,3,2"
349260,"2,1,9,38,48,39,24,22,28,29,23,43,44","1,23"
560710,"2,22,29,25","1,4,23"
360450,"2,1,22,28,29,15,25","1,23,28"
465720,"2,22,29,23","25,4"
611140,"2,22,29,18","73,1,4,23"
436390,"2,22,28,29,23","1,23"
70500,"2,22,18,23,25","1,25,4,23"
664180,"2,22,29,30,23,25,17","4,23"
467350,2,"1,25,2"
510650,"2,22,29,23","25,4"
367300,"2,22,29,18","1,23"
436670,"2,22,29,18,23",3
21300,"2,22","23,4"
